team_full_name,team_alias,map_name,map_played,map_win_rate,map_win,map_loss,map_atk_1st,map_def_1st,map_atk_rwin,map_atk_rw,map_atk_rl,map_def_rwin,map_def_rw,map_def_rl,agent_composition,agent_composition_played
FENNEL,FL,Ascent,44,66,29,15,28,16,58%,269,197,57%,248,190,"[['astra', 'jett', 'kayo', 'killjoy', 'sova'], ['chamber', 'fade', 'kayo', 'omen', 'raze'], ['breach', 'chamber', 'omen', 'raze', 'sova'], ['astra', 'jett', 'killjoy', 'phoenix', 'sova'], ['astra', 'jett', 'killjoy', 'skye', 'sova'], ['astra', 'cypher', 'raze', 'sova', 'viper'], ['cypher', 'omen', 'raze', 'sova', 'viper'], ['cypher', 'jett', 'omen', 'reyna', 'sova'], ['cypher', 'jett', 'omen', 'raze', 'sova'], ['jett', 'killjoy', 'omen', 'phoenix', 'sova'], ['brimstone', 'jett', 'killjoy', 'phoenix', 'sova']]","[18, 1, 1, 4, 2, 1, 2, 8, 1, 3, 2]"
FENNEL,FL,Icebox,11,55,6,5,5,6,50%,61,61,50%,58,57,"[['killjoy', 'omen', 'sage', 'sova', 'viper'], ['kayo', 'killjoy', 'omen', 'sova', 'viper'], ['chamber', 'fade', 'raze', 'sage', 'viper'], ['jett', 'killjoy', 'skye', 'sova', 'viper'], ['jett', 'reyna', 'sage', 'sova', 'viper'], ['raze', 'reyna', 'sage', 'sova', 'viper']]","[2, 2, 2, 1, 2, 1]"
FENNEL,FL,Breeze,5,60,3,2,4,1,55%,30,25,52%,17,16,"[['cypher', 'jett', 'kayo', 'sova', 'viper'], ['chamber', 'cypher', 'kayo', 'sova', 'viper'], ['cypher', 'jett', 'skye', 'sova', 'viper']]","[2, 2, 1]"
FENNEL,FL,Fracture,12,42,5,7,7,5,51%,64,62,45%,51,63,"[['cypher', 'fade', 'omen', 'raze', 'viper'], ['breach', 'brimstone', 'cypher', 'neon', 'raze'], ['fade', 'killjoy', 'omen', 'raze', 'viper'], ['breach', 'cypher', 'kayo', 'omen', 'raze'], ['astra', 'breach', 'cypher', 'raze', 'sage']]","[2, 1, 2, 5, 2]"
FENNEL,FL,Pearl,12,67,8,4,6,6,59%,71,50,54%,74,63,"[['astra', 'gekko', 'jett', 'kayo', 'killjoy'], ['astra', 'breach', 'killjoy', 'neon', 'skye'], ['astra', 'jett', 'kayo', 'sova', 'viper'], ['astra', 'breach', 'jett', 'killjoy', 'skye'], ['astra', 'breach', 'fade', 'killjoy', 'neon']]","[4, 2, 1, 1, 4]"
FENNEL,FL,Lotus,6,33,2,4,5,1,46%,31,37,46%,24,28,"[['kayo', 'killjoy', 'omen', 'skye', 'viper'], ['fade', 'kayo', 'killjoy', 'omen', 'viper'], ['breach', 'kayo', 'killjoy', 'omen', 'raze']]","[1, 3, 2]"
Leviatán,LEV,Bind,21,43,9,12,7,14,46%,95,113,56%,131,105,"[['harbor', 'raze', 'sage', 'skye', 'viper'], ['breach', 'cypher', 'jett', 'omen', 'skye'], ['breach', 'brimstone', 'cypher', 'jett', 'skye'], ['brimstone', 'fade', 'raze', 'skye', 'viper'], ['brimstone', 'chamber', 'raze', 'skye', 'viper'], ['brimstone', 'raze', 'sage', 'skye', 'viper'], ['astra', 'raze', 'skye', 'sova', 'viper'], ['jett', 'omen', 'sage', 'skye', 'viper'], ['cypher', 'jett', 'omen', 'raze', 'sova'], ['brimstone', 'cypher', 'jett', 'raze', 'sova'], ['jett', 'omen', 'phoenix', 'raze', 'sova']]","[1, 1, 1, 2, 6, 1, 2, 2, 2, 1, 2]"
Leviatán,LEV,Haven,36,53,19,17,13,23,57%,214,163,43%,175,230,"[['harbor', 'jett', 'killjoy', 'skye', 'viper'], ['breach', 'jett', 'killjoy', 'omen', 'sova'], ['breach', 'fade', 'killjoy', 'omen', 'raze'], ['breach', 'cypher', 'jett', 'omen', 'sova'], ['breach', 'chamber', 'fade', 'omen', 'raze'], ['breach', 'chamber', 'neon', 'omen', 'skye'], ['chamber', 'kayo', 'neon', 'omen', 'skye'], ['astra', 'breach', 'cypher', 'jett', 'sova'], ['cypher', 'jett', 'omen', 'phoenix', 'reyna'], ['astra', 'raze', 'sage', 'skye', 'viper'], ['cypher', 'jett', 'omen', 'phoenix', 'sova'], ['cypher', 'jett', 'omen', 'raze', 'sova']]","[1, 7, 1, 1, 9, 2, 1, 4, 1, 1, 6, 2]"
Leviatán,LEV,Split,15,40,6,9,3,12,46%,67,80,54%,89,75,"[['astra', 'jett', 'raze', 'skye', 'viper'], ['astra', 'breach', 'chamber', 'kayo', 'neon'], ['cypher', 'jett', 'omen', 'raze', 'sage'], ['jett', 'killjoy', 'omen', 'raze', 'skye'], ['breach', 'jett', 'killjoy', 'omen', 'raze'], ['breach', 'killjoy', 'omen', 'raze', 'sage'], ['jett', 'killjoy', 'omen', 'raze', 'sage']]","[4, 4, 3, 1, 1, 1, 1]"
Leviatán,LEV,Ascent,39,56,22,17,20,19,48%,182,196,60%,252,170,"[['jett', 'kayo', 'killjoy', 'omen', 'sova'], ['astra', 'cypher', 'jett', 'kayo', 'sova'], ['astra', 'chamber', 'fade', 'kayo', 'sova'], ['chamber', 'kayo', 'neon', 'omen', 'sova'], ['astra', 'jett', 'kayo', 'killjoy', 'sova'], ['brimstone', 'jett', 'reyna', 'sage', 'sova'], ['astra', 'jett', 'killjoy', 'sage', 'skye'], ['astra', 'jett', 'killjoy', 'raze', 'sova'], ['jett', 'killjoy', 'omen', 'raze', 'sova'], ['cypher', 'jett', 'omen', 'raze', 'sova']]","[13, 1, 8, 3, 2, 1, 1, 1, 8, 1]"
Leviatán,LEV,Icebox,15,67,10,5,1,14,52%,63,59,56%,101,79,"[['harbor', 'jett', 'killjoy', 'sova', 'viper'], ['chamber', 'kayo', 'sage', 'sova', 'viper'], ['jett', 'killjoy', 'sage', 'sova', 'viper'], ['jett', 'reyna', 'sage', 'sova', 'viper'], ['jett', 'omen', 'raze', 'sage', 'sova'], ['killjoy', 'raze', 'reyna', 'sage', 'viper']]","[3, 7, 1, 1, 1, 2]"
Leviatán,LEV,Breeze,13,54,7,6,6,7,59%,80,56,51%,65,63,"[['cypher', 'jett', 'kayo', 'sova', 'viper'], ['chamber', 'kayo', 'skye', 'sova', 'viper'], ['chamber', 'kayo', 'neon', 'sova', 'viper'], ['chamber', 'jett', 'kayo', 'sova', 'viper'], ['jett', 'reyna', 'sage', 'sova', 'viper']]","[2, 4, 2, 4, 1]"
Leviatán,LEV,Fracture,6,50,3,3,0,6,56%,24,19,45%,33,40,"[['breach', 'brimstone', 'killjoy', 'raze', 'viper'], ['breach', 'brimstone', 'chamber', 'raze', 'sage'], ['breach', 'brimstone', 'chamber', 'kayo', 'neon'], ['breach', 'brimstone', 'cypher', 'jett', 'raze']]","[1, 1, 2, 2]"
Leviatán,LEV,Pearl,8,100,8,0,0,8,65%,52,28,57%,59,44,"[['harbor', 'jett', 'killjoy', 'skye', 'viper'], ['astra', 'jett', 'killjoy', 'skye', 'viper']]","[6, 2]"
Leviatán,LEV,Lotus,4,50,2,2,1,3,64%,23,13,44%,21,27,"[['killjoy', 'omen', 'raze', 'skye', 'viper'], ['jett', 'killjoy', 'omen', 'skye', 'viper']]","[2, 2]"
9z Team,9z,Bind,55,51,28,27,27,27,52%,288,261,49%,278,288,"[['harbor', 'kayo', 'raze', 'sage', 'viper'], ['fade', 'kayo', 'omen', 'raze', 'viper'], ['fade', 'omen', 'raze', 'skye', 'viper'], ['breach', 'brimstone', 'fade', 'raze', 'viper'], ['brimstone', 'chamber', 'raze', 'skye', 'viper'], ['breach', 'brimstone', 'raze', 'skye', 'viper'], ['breach', 'brimstone', 'chamber', 'raze', 'skye'], ['breach', 'brimstone', 'raze', 'sage', 'sova'], ['astra', 'chamber', 'raze', 'skye', 'viper'], ['astra', 'raze', 'sage', 'skye', 'viper'], ['astra', 'jett', 'raze', 'skye', 'viper'], ['brimstone', 'raze', 'sage', 'skye', 'viper'], ['brimstone', 'raze', 'skye', 'sova', 'viper'], ['astra', 'raze', 'skye', 'sova', 'viper'], ['astra', 'cypher', 'raze', 'skye', 'sova'], ['cypher', 'jett', 'omen', 'raze', 'sova'], ['breach', 'brimstone', 'cypher', 'jett', 'sova'], ['cypher', 'jett', 'omen', 'raze', 'sage'], ['cypher', 'omen', 'phoenix', 'raze', 'sova']]","[1, 2, 1, 4, 2, 1, 2, 1, 1, 1, 2, 3, 5, 2, 1, 19, 1, 1, 4]"
9z Team,9z,Haven,69,61,42,27,42,26,57%,433,332,53%,362,319,"[['chamber', 'kayo', 'omen', 'raze', 'skye'], ['astra', 'chamber', 'raze', 'skye', 'viper'], ['breach', 'chamber', 'fade', 'omen', 'raze'], ['astra', 'breach', 'chamber', 'fade', 'raze'], ['breach', 'jett', 'killjoy', 'omen', 'sova'], ['astra', 'breach', 'jett', 'killjoy', 'sova'], ['astra', 'jett', 'kayo', 'killjoy', 'sova'], ['phoenix', 'sage', 'sova', 'viper', 'yoru'], ['astra', 'killjoy', 'phoenix', 'raze', 'sage'], ['astra', 'breach', 'cypher', 'jett', 'sova'], ['breach', 'cypher', 'jett', 'omen', 'skye'], ['astra', 'jett', 'killjoy', 'sage', 'skye'], ['astra', 'cypher', 'phoenix', 'raze', 'sova'], ['astra', 'cypher', 'raze', 'skye', 'sova'], ['cypher', 'jett', 'omen', 'raze', 'sova'], ['breach', 'brimstone', 'cypher', 'jett', 'sova'], ['cypher', 'omen', 'phoenix', 'raze', 'sova'], ['cypher', 'jett', 'omen', 'phoenix', 'sova'], ['cypher', 'jett', 'omen', 'reyna', 'sova'], ['breach', 'cypher', 'jett', 'omen', 'sova']]","[2, 9, 8, 2, 4, 4, 1, 1, 1, 2, 2, 2, 3, 3, 12, 1, 2, 2, 4, 3]"
9z Team,9z,Split,28,46,13,15,12,15,45%,130,159,52%,139,127,"[['astra', 'breach', 'cypher', 'kayo', 'raze'], ['astra', 'breach', 'cypher', 'kayo', 'neon'], ['cypher', 'omen', 'raze', 'sage', 'skye'], ['breach', 'chamber', 'omen', 'raze', 'skye'], ['astra', 'chamber', 'raze', 'skye', 'viper'], ['astra', 'jett', 'killjoy', 'raze', 'skye'], ['astra', 'breach', 'cypher', 'jett', 'kayo'], ['astra', 'jett', 'killjoy', 'sage', 'skye'], ['astra', 'cypher', 'omen', 'raze', 'sova'], ['astra', 'breach', 'raze', 'skye', 'viper'], ['breach', 'cypher', 'omen', 'raze', 'sage'], ['breach', 'killjoy', 'omen', 'raze', 'sage'], ['breach', 'cypher', 'jett', 'omen', 'raze'], ['cypher', 'jett', 'omen', 'raze', 'sova'], ['jett', 'killjoy', 'omen', 'raze', 'sova'], ['cypher', 'omen', 'raze', 'reyna', 'sova']]","[1, 6, 2, 1, 1, 1, 1, 1, 1, 2, 2, 2, 1, 2, 1, 2]"
9z Team,9z,Ascent,60,55,33,27,22,37,50%,272,277,52%,325,299,"[['astra', 'chamber', 'raze', 'skye', 'viper'], ['jett', 'kayo', 'killjoy', 'omen', 'sova'], ['chamber', 'fade', 'kayo', 'omen', 'raze'], ['chamber', 'kayo', 'omen', 'sage', 'sova'], ['jett', 'killjoy', 'omen', 'reyna', 'sova'], ['astra', 'jett', 'kayo', 'killjoy', 'sova'], ['astra', 'jett', 'killjoy', 'phoenix', 'sage'], ['astra', 'killjoy', 'phoenix', 'raze', 'sage'], ['astra', 'breach', 'jett', 'killjoy', 'sova'], ['breach', 'jett', 'killjoy', 'omen', 'sova'], ['astra', 'killjoy', 'phoenix', 'raze', 'sova'], ['omen', 'phoenix', 'sage', 'sova', 'viper'], ['astra', 'raze', 'skye', 'sova', 'viper'], ['cypher', 'jett', 'omen', 'raze', 'sova'], ['jett', 'killjoy', 'omen', 'raze', 'sova'], ['killjoy', 'omen', 'raze', 'sage', 'sova'], ['cypher', 'jett', 'omen', 'reyna', 'sova'], ['cypher', 'jett', 'omen', 'sage', 'sova'], ['cypher', 'omen', 'raze', 'sage', 'sova'], ['cypher', 'jett', 'omen', 'phoenix', 'sova']]","[3, 3, 1, 3, 3, 6, 1, 1, 1, 3, 1, 1, 1, 12, 7, 3, 1, 1, 1, 6]"
9z Team,9z,Icebox,13,54,7,6,5,8,53%,71,62,52%,71,65,"[['jett', 'killjoy', 'sage', 'sova', 'viper'], ['chamber', 'jett', 'sage', 'sova', 'viper'], ['jett', 'omen', 'sage', 'sova', 'viper'], ['jett', 'reyna', 'sage', 'sova', 'viper'], ['omen', 'raze', 'reyna', 'sage', 'sova'], ['cypher', 'jett', 'omen', 'raze', 'sova']]","[4, 2, 3, 1, 2, 1]"
9z Team,9z,Breeze,5,60,3,2,2,3,60%,27,18,41%,21,30,"[['cypher', 'jett', 'skye', 'sova', 'viper'], ['chamber', 'kayo', 'skye', 'sova', 'viper'], ['chamber', 'fade', 'kayo', 'sova', 'viper']]","[3, 1, 1]"
9z Team,9z,Fracture,7,100,7,0,5,2,70%,55,24,59%,41,28,"[['breach', 'cypher', 'omen', 'raze', 'skye'], ['breach', 'brimstone', 'cypher', 'raze', 'skye'], ['breach', 'brimstone', 'killjoy', 'raze', 'viper'], ['breach', 'brimstone', 'chamber', 'raze', 'sage']]","[2, 1, 2, 2]"
9z Team,9z,Pearl,8,75,6,2,5,3,71%,55,23,56%,43,34,"[['astra', 'jett', 'killjoy', 'skye', 'viper']]",[8]
All Knights,AK,Bind,6,33,2,4,0,4,54%,22,19,48%,23,25,"[['brimstone', 'raze', 'sage', 'skye', 'viper'], ['brimstone', 'fade', 'raze', 'skye', 'viper']]","[3, 1]"
All Knights,AK,Haven,11,45,5,6,6,3,52%,45,42,46%,36,42,"[['astra', 'breach', 'jett', 'killjoy', 'sova'], ['breach', 'fade', 'killjoy', 'omen', 'raze'], ['breach', 'jett', 'killjoy', 'omen', 'sova']]","[4, 4, 1]"
All Knights,AK,Split,3,67,2,1,2,1,53%,16,14,53%,16,14,"[['astra', 'chamber', 'raze', 'skye', 'viper'], ['breach', 'cypher', 'jett', 'omen', 'raze']]","[2, 1]"
All Knights,AK,Ascent,7,43,3,4,4,1,43%,23,31,35%,17,32,"[['jett', 'kayo', 'killjoy', 'omen', 'sova'], ['fade', 'jett', 'kayo', 'killjoy', 'omen'], ['astra', 'jett', 'kayo', 'killjoy', 'sova']]","[3, 1, 1]"
All Knights,AK,Icebox,3,33,1,2,0,3,22%,4,14,53%,19,17,"[['harbor', 'jett', 'killjoy', 'sova', 'viper']]",[3]
All Knights,AK,Fracture,3,80,0,3,3,0,31%,11,25,18%,3,14,"[['breach', 'brimstone', 'killjoy', 'raze', 'viper'], ['breach', 'brimstone', 'kayo', 'killjoy', 'neon']]","[1, 2]"
All Knights,AK,Pearl,5,100,4,1,4,1,67%,43,21,47%,24,27,"[['astra', 'cypher', 'jett', 'skye', 'viper'], ['astra', 'cypher', 'fade', 'kayo', 'neon']]","[1, 4]"
All Knights,AK,Lotus,5,0,5,0,1,4,74%,35,12,57%,32,24,"[['jett', 'killjoy', 'omen', 'skye', 'viper'], ['breach', 'jett', 'killjoy', 'omen', 'sova']]","[3, 2]"
OXEN,No alias,Bind,7,71,5,2,4,3,64%,47,27,52%,40,37,"[['astra', 'gekko', 'raze', 'skye', 'viper'], ['brimstone', 'chamber', 'raze', 'skye', 'viper'], ['astra', 'fade', 'raze', 'skye', 'viper']]","[1, 4, 2]"
OXEN,No alias,Haven,9,56,5,4,2,7,51%,54,51,50%,59,60,"[['breach', 'jett', 'killjoy', 'omen', 'sova'], ['breach', 'chamber', 'neon', 'omen', 'skye']]","[2, 7]"
OXEN,No alias,Split,4,100,4,0,4,0,73%,35,13,61%,20,13,"[['astra', 'chamber', 'raze', 'skye', 'viper']]",[4]
OXEN,No alias,Ascent,8,63,5,3,2,6,46%,33,39,61%,50,32,"[['astra', 'jett', 'kayo', 'killjoy', 'sova'], ['fade', 'jett', 'kayo', 'omen', 'sage'], ['fade', 'jett', 'kayo', 'killjoy', 'omen']]","[2, 4, 2]"
OXEN,No alias,Icebox,2,0,0,2,2,0,38%,9,15,45%,9,11,"[['chamber', 'jett', 'sage', 'sova', 'viper'], ['chamber', 'fade', 'kayo', 'sage', 'viper']]","[1, 1]"
OXEN,No alias,Breeze,1,100,1,0,1,0,42%,5,7,67%,8,4,"[['cypher', 'jett', 'kayo', 'sova', 'viper']]",[1]
OXEN,No alias,Fracture,2,100,2,0,2,0,75%,18,6,67%,8,4,"[['breach', 'brimstone', 'cypher', 'raze', 'skye'], ['breach', 'brimstone', 'chamber', 'kayo', 'neon']]","[1, 1]"
OXEN,No alias,Pearl,3,67,2,1,1,2,54%,19,16,47%,16,18,"[['astra', 'jett', 'killjoy', 'skye', 'viper'], ['astra', 'fade', 'killjoy', 'raze', 'viper']]","[1, 2]"
INFINITY,INF,Bind,37,70,26,11,15,22,55%,197,161,54%,213,180,"[['brimstone', 'cypher', 'raze', 'skye', 'viper'], ['astra', 'chamber', 'fade', 'raze', 'skye'], ['brimstone', 'chamber', 'raze', 'sova', 'viper'], ['astra', 'raze', 'skye', 'sova', 'viper'], ['brimstone', 'kayo', 'raze', 'skye', 'viper'], ['brimstone', 'raze', 'sage', 'skye', 'viper'], ['brimstone', 'raze', 'skye', 'sova', 'viper'], ['brimstone', 'cypher', 'raze', 'skye', 'sova'], ['cypher', 'omen', 'phoenix', 'raze', 'sova'], ['breach', 'cypher', 'omen', 'raze', 'sova'], ['cypher', 'omen', 'raze', 'sage', 'sova'], ['killjoy', 'omen', 'phoenix', 'raze', 'sova'], ['killjoy', 'omen', 'raze', 'reyna', 'sova'], ['brimstone', 'phoenix', 'raze', 'sova', 'viper'], ['brimstone', 'cypher', 'phoenix', 'sage', 'sova']]","[1, 1, 1, 5, 1, 1, 3, 2, 1, 2, 5, 6, 1, 1, 6]"
INFINITY,INF,Haven,45,67,30,15,31,14,61%,303,196,52%,226,210,"[['breach', 'jett', 'killjoy', 'omen', 'sova'], ['jett', 'killjoy', 'omen', 'skye', 'viper'], ['cypher', 'jett', 'omen', 'skye', 'sova'], ['astra', 'cypher', 'jett', 'skye', 'sova'], ['jett', 'kayo', 'killjoy', 'omen', 'sova'], ['astra', 'killjoy', 'phoenix', 'sage', 'sova'], ['breach', 'brimstone', 'killjoy', 'raze', 'sova'], ['killjoy', 'omen', 'raze', 'sage', 'sova'], ['jett', 'killjoy', 'omen', 'sage', 'sova'], ['breach', 'killjoy', 'omen', 'phoenix', 'sage'], ['cypher', 'jett', 'omen', 'phoenix', 'sova'], ['jett', 'killjoy', 'omen', 'phoenix', 'sova'], ['breach', 'killjoy', 'omen', 'phoenix', 'sova'], ['breach', 'brimstone', 'cypher', 'phoenix', 'sova'], ['cypher', 'omen', 'phoenix', 'raze', 'sova']]","[9, 2, 1, 4, 1, 3, 10, 1, 1, 1, 1, 7, 2, 2, 1]"
INFINITY,INF,Split,29,59,17,12,16,13,50%,147,148,57%,163,125,"[['harbor', 'jett', 'killjoy', 'skye', 'viper'], ['breach', 'chamber', 'fade', 'omen', 'raze'], ['astra', 'breach', 'cypher', 'jett', 'sage'], ['astra', 'jett', 'raze', 'skye', 'viper'], ['astra', 'breach', 'cypher', 'raze', 'sage'], ['astra', 'kayo', 'killjoy', 'raze', 'sage'], ['astra', 'jett', 'killjoy', 'raze', 'sage'], ['astra', 'breach', 'killjoy', 'raze', 'sage'], ['breach', 'killjoy', 'omen', 'raze', 'sage'], ['killjoy', 'omen', 'raze', 'reyna', 'sage'], ['breach', 'killjoy', 'omen', 'raze', 'viper'], ['breach', 'cypher', 'killjoy', 'omen', 'raze'], ['breach', 'cypher', 'omen', 'raze', 'sage'], ['brimstone', 'cypher', 'phoenix', 'raze', 'sage']]","[4, 1, 1, 1, 1, 2, 1, 2, 3, 1, 9, 1, 1, 1]"
INFINITY,INF,Ascent,42,69,29,13,21,21,57%,240,183,56%,243,194,"[['jett', 'kayo', 'killjoy', 'omen', 'sova'], ['chamber', 'fade', 'kayo', 'omen', 'sage'], ['astra', 'jett', 'kayo', 'killjoy', 'sova'], ['astra', 'jett', 'killjoy', 'phoenix', 'sova'], ['astra', 'breach', 'cypher', 'sova', 'yoru'], ['astra', 'breach', 'killjoy', 'raze', 'sova'], ['astra', 'skye', 'sova', 'viper', 'yoru'], ['breach', 'cypher', 'omen', 'raze', 'sova'], ['jett', 'killjoy', 'omen', 'phoenix', 'sova'], ['cypher', 'omen', 'raze', 'sage', 'sova'], ['breach', 'cypher', 'omen', 'raze', 'sage'], ['cypher', 'jett', 'omen', 'sage', 'sova'], ['breach', 'cypher', 'jett', 'omen', 'raze'], ['cypher', 'jett', 'omen', 'reyna', 'sova'], ['jett', 'killjoy', 'omen', 'reyna', 'sova'], ['breach', 'cypher', 'omen', 'reyna', 'sova'], ['killjoy', 'omen', 'reyna', 'sage', 'sova'], ['cypher', 'omen', 'reyna', 'sage', 'sova']]","[8, 2, 4, 1, 1, 1, 2, 1, 2, 5, 1, 1, 1, 3, 3, 1, 1, 4]"
INFINITY,INF,Icebox,22,64,14,8,8,14,53%,121,107,54%,130,110,"[['harbor', 'jett', 'killjoy', 'sova', 'viper'], ['jett', 'killjoy', 'sage', 'sova', 'viper'], ['chamber', 'killjoy', 'sage', 'sova', 'viper'], ['chamber', 'jett', 'kayo', 'sova', 'viper'], ['jett', 'reyna', 'sage', 'sova', 'viper'], ['jett', 'sage', 'skye', 'sova', 'viper'], ['jett', 'killjoy', 'omen', 'sage', 'sova'], ['killjoy', 'omen', 'raze', 'sage', 'sova'], ['breach', 'jett', 'killjoy', 'omen', 'sage'], ['jett', 'killjoy', 'raze', 'skye', 'viper']]","[4, 1, 1, 1, 6, 2, 4, 1, 1, 1]"
INFINITY,INF,Breeze,5,60,3,2,2,3,57%,32,24,50%,26,26,"[['cypher', 'jett', 'reyna', 'sova', 'viper'], ['cypher', 'jett', 'skye', 'sova', 'viper'], ['jett', 'omen', 'sage', 'skye', 'viper']]","[2, 1, 2]"
INFINITY,INF,Fracture,7,43,3,4,0,7,61%,30,19,40%,34,50,"[['breach', 'brimstone', 'cypher', 'raze', 'viper'], ['breach', 'brimstone', 'killjoy', 'raze', 'viper'], ['astra', 'breach', 'chamber', 'raze', 'viper']]","[1, 5, 1]"
INFINITY,INF,Pearl,7,14,1,6,5,2,33%,26,53,37%,23,40,"[['astra', 'jett', 'kayo', 'killjoy', 'sova'], ['harbor', 'jett', 'killjoy', 'skye', 'viper'], ['astra', 'jett', 'killjoy', 'skye', 'viper'], ['astra', 'fade', 'jett', 'kayo', 'killjoy']]","[2, 3, 1, 1]"
INFINITY,INF,Lotus,1,0,0,1,1,0,43%,6,8,50%,7,7,"[['astra', 'fade', 'killjoy', 'raze', 'viper']]",[1]
FUSION,FS,Bind,11,64,7,4,5,6,51%,54,52,55%,59,49,"[['breach', 'brimstone', 'fade', 'raze', 'viper'], ['brimstone', 'chamber', 'fade', 'raze', 'skye'], ['brimstone', 'chamber', 'raze', 'skye', 'viper'], ['astra', 'raze', 'skye', 'sova', 'viper'], ['astra', 'jett', 'raze', 'skye', 'viper']]","[1, 2, 5, 2, 1]"
FUSION,FS,Haven,14,71,10,4,8,6,52%,80,73,54%,73,63,"[['breach', 'neon', 'omen', 'sage', 'viper'], ['astra', 'breach', 'jett', 'killjoy', 'sova'], ['breach', 'jett', 'killjoy', 'omen', 'sova'], ['chamber', 'fade', 'jett', 'omen', 'skye'], ['breach', 'brimstone', 'chamber', 'jett', 'kayo'], ['astra', 'jett', 'killjoy', 'skye', 'sova']]","[5, 3, 1, 2, 1, 2]"
FUSION,FS,Split,13,54,7,6,10,3,50%,70,70,50%,57,58,"[['killjoy', 'omen', 'raze', 'skye', 'viper'], ['astra', 'chamber', 'raze', 'skye', 'viper'], ['astra', 'cypher', 'jett', 'sage', 'skye']]","[5, 1, 7]"
FUSION,FS,Ascent,19,63,12,7,7,12,57%,108,83,55%,109,90,"[['jett', 'killjoy', 'omen', 'sova', 'viper'], ['jett', 'kayo', 'killjoy', 'omen', 'sova'], ['harbor', 'jett', 'killjoy', 'phoenix', 'skye'], ['chamber', 'fade', 'jett', 'kayo', 'omen'], ['chamber', 'fade', 'kayo', 'omen', 'raze'], ['fade', 'jett', 'kayo', 'killjoy', 'omen'], ['astra', 'jett', 'kayo', 'killjoy', 'sova'], ['astra', 'cypher', 'jett', 'reyna', 'sova']]","[2, 4, 1, 5, 2, 1, 1, 3]"
FUSION,FS,Icebox,9,44,4,5,7,2,47%,45,51,48%,38,41,"[['jett', 'omen', 'sage', 'sova', 'viper'], ['harbor', 'jett', 'killjoy', 'omen', 'skye'], ['chamber', 'jett', 'kayo', 'sova', 'viper'], ['chamber', 'killjoy', 'sage', 'sova', 'viper'], ['chamber', 'jett', 'reyna', 'sova', 'viper'], ['chamber', 'fade', 'jett', 'omen', 'viper'], ['brimstone', 'chamber', 'jett', 'kayo', 'sova']]","[1, 1, 1, 2, 1, 1, 2]"
FUSION,FS,Breeze,5,40,2,3,4,1,44%,25,32,51%,27,26,"[['chamber', 'jett', 'kayo', 'sova', 'viper'], ['chamber', 'jett', 'reyna', 'sova', 'viper'], ['chamber', 'jett', 'skye', 'sova', 'viper']]","[2, 2, 1]"
FUSION,FS,Fracture,16,69,11,5,8,8,57%,96,71,51%,83,79,"[['breach', 'brimstone', 'fade', 'killjoy', 'raze'], ['harbor', 'jett', 'killjoy', 'raze', 'skye'], ['breach', 'brimstone', 'chamber', 'raze', 'sage'], ['breach', 'brimstone', 'chamber', 'kayo', 'neon'], ['breach', 'brimstone', 'chamber', 'jett', 'viper'], ['astra', 'breach', 'chamber', 'raze', 'viper']]","[8, 2, 1, 1, 1, 3]"
FUSION,FS,Pearl,2,0,0,2,0,2,41%,9,13,46%,11,13,"[['astra', 'jett', 'killjoy', 'skye', 'viper'], ['fade', 'harbor', 'kayo', 'raze', 'viper']]","[1, 1]"
FUSION,FS,Lotus,6,100,6,0,2,4,69%,36,16,72%,44,17,"[['killjoy', 'omen', 'raze', 'skye', 'viper'], ['breach', 'killjoy', 'omen', 'raze', 'sova']]","[1, 5]"
Six Karma,6K,Bind,32,69,22,10,14,18,58%,177,130,61%,201,130,"[['astra', 'cypher', 'raze', 'skye', 'viper'], ['brimstone', 'cypher', 'raze', 'sage', 'skye'], ['brimstone', 'raze', 'sage', 'skye', 'viper'], ['brimstone', 'chamber', 'raze', 'sova', 'viper'], ['astra', 'chamber', 'raze', 'sova', 'viper'], ['astra', 'raze', 'reyna', 'sova', 'viper'], ['omen', 'raze', 'skye', 'sova', 'viper'], ['kayo', 'omen', 'raze', 'sova', 'viper'], ['astra', 'phoenix', 'raze', 'sova', 'viper'], ['astra', 'cypher', 'phoenix', 'raze', 'sova'], ['astra', 'cypher', 'jett', 'raze', 'sova'], ['brimstone', 'cypher', 'phoenix', 'raze', 'sova'], ['breach', 'brimstone', 'cypher', 'jett', 'sova'], ['brimstone', 'cypher', 'raze', 'sage', 'sova']]","[2, 1, 2, 1, 4, 4, 2, 2, 2, 3, 3, 2, 3, 1]"
